Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Price,2600,Gen,N64,NES,PS,SAT,SCD,SNES,Action,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy,Price_bin_custom_range,Price_bin_custom_label
2000,320000,220000,0,40000,580000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1997,210000,150000,0,30000,380000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1999,140000,100000,0,20000,250000,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,170000,120000,0,20000,310000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,130000,90000,0,20000,240000,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1999,100000,70000,0,10000,180000,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1998,140000,90000,0,20000,250000,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,50000,40000,0,10000,100000,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,10000,10000,70000,10000,100000,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(80, 140]",5
1998,10000,10000,0,0,20000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0, 10]",1
1995,60000,40000,0,10000,100000,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1995,50000,40000,0,10000,90000,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(10, 20]",2
1999,710000,480000,300000,100000,1600000,126,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(80, 140]",5
1998,30000,20000,0,0,50000,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(40, 80]",4
1999,350000,240000,0,40000,630000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0, 10]",1
1996,680000,460000,0,80000,1220000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
1996,40000,30000,0,10000,80000,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
1998,70000,50000,0,10000,130000,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(80, 140]",5
2001,40000,30000,0,10000,80000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1998,900000,610000,0,110000,1620000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1998,340000,230000,0,40000,610000,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
2000,160000,110000,0,20000,290000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1998,390000,270000,0,50000,710000,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(10, 20]",2
1998,200000,130000,0,20000,360000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1998,170000,120000,0,20000,310000,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(10, 20]",2
1996,650000,440000,0,80000,1170000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
1995,20000,20000,120000,10000,170000,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1995,40000,30000,0,0,70000,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(20, 40]",3
1996,510000,350000,0,60000,920000,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(10, 20]",2
1997,140000,90000,0,20000,240000,26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(20, 40]",3
2002,1540000,460000,0,80000,2069999,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
2001,240000,160000,0,30000,430000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
2001,490000,330000,0,60000,870000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
1998,110000,80000,0,10000,200000,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1996,40000,20000,0,0,70000,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
2000,100000,70000,0,10000,180000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1998,370000,250000,0,40000,670000,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
2000,1700000,1250000,20000,160000,3130000,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2001,570000,870000,20000,90000,1550000,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(20, 40]",3
2000,170000,120000,0,20000,310000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0, 10]",1
2001,1120000,580000,0,80000,1780000,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1999,120000,80000,0,10000,220000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1996,40000,30000,0,0,70000,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
1998,3360000,1360000,70000,210000,5000000,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(20, 40]",3
2000,1930000,1580000,0,190000,3710000,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
1995,40000,20000,0,0,60000,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
1998,260000,100000,720000,20000,1100000,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
2000,150000,100000,0,20000,260000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(10, 20]",2
1999,720000,890000,40000,100000,1740000,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1996,310000,210000,0,40000,550000,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(10, 20]",2
2000,250000,170000,0,30000,460000,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1997,380000,260000,0,40000,680000,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1996,30000,20000,0,0,60000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1998,90000,60000,0,10000,150000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1996,140000,90000,570000,60000,850000,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1998,380000,120000,510000,20000,1030000,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1995,170000,110000,430000,50000,760000,99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(80, 140]",5
1997,0,0,90000,10000,100000,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1997,280000,190000,230000,50000,750000,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1998,130000,90000,0,20000,230000,86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(80, 140]",5
1995,100000,70000,0,10000,170000,68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1996,90000,60000,0,10000,160000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1998,370000,250000,0,40000,670000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
2000,50000,30000,0,10000,80000,94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(80, 140]",5
1996,40000,30000,0,0,70000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
1995,40000,30000,0,10000,80000,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(10, 20]",2
1998,70000,50000,0,10000,120000,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(20, 40]",3
1995,210000,140000,210000,40000,600000,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1996,80000,50000,0,10000,140000,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(20, 40]",3
1999,150000,100000,0,20000,270000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1999,70000,50000,0,10000,130000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
2000,150000,100000,0,20000,270000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1997,20000,10000,0,0,40000,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(20, 40]",3
1999,2029999,720000,20000,110000,2880000,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
2000,1500000,550000,20000,80000,2150000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
2001,290000,200000,0,30000,520000,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(10, 20]",2
1998,80000,60000,0,10000,150000,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1996,10000,10000,0,0,20000,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1996,60000,40000,0,10000,120000,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(20, 40]",3
1995,950000,1300000,770000,220000,3240000,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1996,2260000,1890000,1360000,230000,5740000,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,3270000,2220000,1400000,290000,7160000,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2000,320000,220000,0,40000,580000,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1997,950000,640000,270000,130000,1990000,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,670000,460000,0,80000,1210000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1997,1050000,200000,0,50000,1300000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1999,400000,270000,0,50000,720000,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1999,30000,20000,0,0,50000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1996,2100000,240000,0,70000,2400000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(10, 20]",2
1998,30000,20000,30000,10000,90000,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(10, 20]",2
1994,240000,160000,130000,40000,570000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
1998,60000,40000,0,10000,120000,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(80, 140]",5
1999,120000,80000,0,10000,210000,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1998,30000,20000,0,0,50000,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(80, 140]",5
1997,80000,50000,0,10000,140000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1994,100000,70000,0,10000,190000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
1998,370000,250000,0,40000,660000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1997,40000,30000,0,0,70000,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0, 10]",1
2000,160000,110000,0,20000,280000,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
1996,100000,70000,0,10000,170000,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1997,380000,870000,330000,100000,1680000,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(10, 20]",2
2001,30000,20000,0,0,50000,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(40, 80]",4
1998,190000,130000,0,20000,340000,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2001,150000,100000,0,20000,270000,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,170000,120000,0,20000,310000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1996,120000,80000,660000,60000,920000,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1996,60000,40000,210000,20000,330000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1999,930000,630000,0,80000,1640000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
2001,130000,90000,0,20000,230000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0, 10]",1
1996,2290000,1970000,130000,240000,4630000,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1999,340000,230000,0,40000,610000,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,2300000,2460000,200000,280000,5240000,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,1660000,1580000,120000,180000,3540000,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,1150000,1140000,60000,130000,2480000,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1997,150000,100000,0,20000,260000,117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(80, 140]",5
1999,160000,110000,0,20000,290000,110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(80, 140]",5
1999,3420000,1380000,20000,200000,5020000,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
2000,3050000,1410000,20000,200000,4680000,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
2001,1090000,490000,20000,70000,1670000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1996,300000,210000,0,40000,550000,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,990000,640000,0,80000,1710000,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(10, 20]",2
2001,80000,60000,0,10000,150000,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(20, 40]",3
2000,60000,40000,0,10000,110000,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,100000,70000,0,10000,190000,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1999,790000,540000,0,90000,1430000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
2000,740000,500000,0,90000,1330000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1996,210000,150000,0,30000,380000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1997,610000,420000,0,70000,1100000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1996,20000,10000,0,0,40000,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(10, 20]",2
1996,50000,30000,0,10000,90000,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1997,80000,60000,0,10000,150000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1995,1320000,190000,0,50000,1560000,75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1996,2120000,250000,0,70000,2440000,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(20, 40]",3
1999,1070000,160000,0,40000,1280000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1998,1480000,200000,0,50000,1730000,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1999,60000,40000,0,10000,110000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
2000,140000,90000,0,20000,250000,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,120000,80000,410000,40000,660000,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(20, 40]",3
1998,40000,30000,0,0,70000,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1999,60000,40000,0,10000,100000,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,160000,110000,0,20000,280000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1996,90000,60000,0,10000,170000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1996,30000,20000,0,0,50000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(10, 20]",2
2000,300000,200000,300000,60000,870000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1996,140000,90000,190000,30000,450000,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1999,60000,40000,0,10000,100000,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(40, 80]",4
2001,60000,40000,0,10000,100000,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1995,40000,30000,0,0,70000,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(40, 80]",4
1998,680000,470000,0,80000,1230000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1999,270000,180000,0,30000,480000,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(20, 40]",3
1997,280000,190000,0,30000,510000,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(0, 10]",1
1999,120000,80000,0,10000,210000,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,680000,460000,0,80000,1220000,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,1420000,360000,30000,70000,1880000,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,1170000,200000,40000,50000,1460000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,1100000,480000,40000,70000,1690000,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,1270000,420000,0,70000,1760000,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
2000,2009999,1350000,60000,160000,3580000,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2000,1760000,1210000,70000,160000,3200000,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1996,350000,240000,0,40000,620000,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2000,250000,170000,0,30000,450000,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1996,10000,10000,0,0,30000,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1997,180000,120000,0,20000,310000,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(20, 40]",3
1998,20000,10000,0,0,40000,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(10, 20]",2
1996,110000,70000,0,10000,190000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(10, 20]",2
1995,250000,170000,0,30000,460000,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(10, 20]",2
1998,150000,100000,0,20000,280000,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(20, 40]",3
2001,70000,50000,0,10000,130000,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
1999,2790000,1890000,0,330000,5010000,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(10, 20]",2
1997,30000,20000,0,0,50000,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(10, 20]",2
1998,990000,220000,0,40000,1260000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
2000,230000,160000,0,30000,410000,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1998,130000,90000,0,20000,240000,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1996,260000,170000,460000,60000,950000,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1999,190000,130000,310000,40000,670000,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(20, 40]",3
1996,90000,60000,0,10000,160000,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1997,50000,30000,0,10000,90000,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(10, 20]",2
1995,260000,180000,0,30000,470000,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1999,190000,130000,0,20000,340000,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1996,140000,100000,0,20000,250000,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1999,60000,40000,0,10000,110000,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
2000,90000,60000,0,10000,170000,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0, 10]",1
2001,200000,140000,0,20000,360000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(10, 20]",2
1999,180000,810000,0,80000,1060000,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(20, 40]",3
1998,50000,30000,0,10000,80000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1998,270000,180000,0,30000,480000,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40, 80]",4
1995,50000,40000,0,10000,90000,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(40, 80]",4
1997,160000,110000,120000,30000,420000,136,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(80, 140]",5
1998,60000,40000,0,10000,100000,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(80, 140]",5
2001,400000,270000,0,50000,720000,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(10, 20]",2
2002,130000,90000,0,20000,240000,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(0, 10]",1
1998,330000,230000,0,40000,600000,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(10, 20]",2
1998,290000,190000,890000,100000,1460000,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(40, 80]",4
1997,10000,10000,110000,10000,140000,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(40, 80]",4
1999,220000,150000,0,30000,400000,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
2000,60000,40000,0,10000,100000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0, 10]",1
1999,1370000,440000,0,80000,1880000,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(10, 20]",2
1995,30000,20000,0,0,60000,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(20, 40]",3
1995,30000,20000,0,0,50000,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(10, 20]",2
